,Listing ID,S,Sub Type,St#,St Name,City,MLS Area,SLC,L/C Price,Price Per Square Foot,Br/Ba,Sqft,YrBuilt,Ac/LSqft,DOM/CDOM,View YN,Pool Private YN,BAC,Contract Status Change Date,MLS
1,SR18192384,S,SFR/D,24652,Vista Cerritos   ,CLB,CLB,STD,"$1,130,000 ",$461.98 ,"4/3,0,0,0",2446/A,1988/PUB,"0.1463/6,375",0/19,Y,N,0.02,8/22/2018,CRIS
1,SR18194786,S,SFR/D,24863,Paseo Del Rancho   ,CLB,CLB,STD,"$1,875,000 ",$500.13 ,"5/5,0,0,0",3749/A,1997/ASR,"0.2524/10,993",0/0,N,Y,2.5,8/10/2018,CRIS
1,SR18192250,S,SFR/D,21125,Cross Creek DR  ,SAU,COPN,STD,"$748,800 ",$242.80 ,"4/3,0,0,0",3084/A,2002/ASR,"0.2536/11,045",5-May,Y,Y,3,9/13/2018,CRIS
1,318002971,S,SFR/D,27362,Dearborn DR  ,VAL,CRSD,STD,"$525,000 ",$291.02 ,"3/2,0,1,0",1804/A,2004/ASR,"0.0555/2,416",33/33,N,Y,2.5,9/13/2018,ITECH
1,OC18193957,S,SFR/D,72,Cherry Tree   ,IR,CV,STD,"$1,038,000 ",$503.88 ,"3/2,0,1,0",2060/A,2015/EST,"0.0689/3,000",0/0,N,N,2.5,9/10/2018,CRMLSM
1,PW18193447,S,SFR/D,10712,Clancey AVE  ,DOW,D4,STD,"$535,000 ",$577.75 ,"2/1,0,0,0",926/A,1949/PUB,"0.1386/6,037",6-Jun,Y,N,2.5,9/5/2018,CRMLSM
1,JT18191815,S,SFR/D,79068,Valley Vista RD  ,29P,DC730,STD,"$119,000 ",$176.82 ,"1/1,0,0,0",673/A,1959/ASR,"5/217,800",15/15,Y,N,3,9/14/2018,CRMLSM
1,DW18192045,S,SFR/D,4742,Eagle ST  ,ELA,ELA,STD,"$430,000 ",$451.21 ,"3/1,0,1,0",953/A,1927/ASR,"0.0546/2,379",8-Aug,N,N,2,9/14/2018,CRMLSM
1,DW18191858,S ,CONDO/A,17800,Burbank BLVD   #206,ENC,ENC,STD,"$320,000 ",$407.64 ,"1/1,0,0,0",785/A,1986/PUB,"0.4972/21,657",4-Apr,Y,N,2.5,8/31/2018,CRMLSM
1,OC18193306,S,CONDO/A,291,Chaumont CIR  ,LF,FH,STD,"$403,000 ",$436.15 ,"2/2,0,0,0",924/E,1996/ASR,0/0,12-Dec,Y,N,2.5,9/5/2018,CRMLSM
1,FR18191873,S,SFR/D,616 E,Rock Creek LN  ,FSNO,FSNO,STD,"$285,000 ",$202.41 ,"3/2,0,1,0",1408/A,1985/PUB,"0.1791/7,800",5-May,N,N,2.5,8/30/2018,CRMLSM
1,SR18193839,S ,SFR/D,11942,Louise AVE  ,GH,GH,STD,"$910,000 ",$276.34 ,"4/3,0,0,0",3293/A,1988/ASR,"0.5349/23,301",16/16,Y,N,2.5,9/12/2018,CRIS
1,SR18193747,S,SFR/A,2838 W,Oldfield ST  ,LNCR,LAC,STD,"$327,500 ",$186.61 ,"4/2,0,0,0",1755/A,1996/ASR,"0.1533/6,678",5-May,N,N,2.5*,9/14/2018,CRIS
1,LC18194690,S,SFR/D,16397,Manzanita CT  ,COBB,LCCOB,STD,"$295,000 ",$231.55 ,"3/2,0,1,0",1274/O,1958/ASR,"0.1882/8,200",10-Oct,Y,N,2.5,9/11/2018,CRMLSM
1,LC18191575,S,MANL/D,1910,Spring Valley RD  ,COKS,LCSPV,STD,"$140,000 ",$125.00 ,"3/2,0,0,0",1120/P,1985/PUB,"0.3242/14,124",0/0,Y,N,2.5,5/11/2018,CRMLSM
1,SR18192633,S,SFR/D,7737,Aldea AVE  ,LKBL,LKBL,STD,"$670,000 ",$528.81 ,"3/1,1,0,0",1267/SEE,1951/ASR,"0.1806/7,867",8-Aug,N,N,2.5,9/11/2018,CRIS
1,PW18192876,S,SFR/D,21112,Wheaton   ,LF,LN,STD,"$630,000 ",$541.24 ,"4/2,0,0,0",1164/A,1980/ASR,"0.1033/4,500",5-May,Y,N,2.5,9/5/2018,CRMLSM
1,LG18194729,S,SFR/D,2,Corsica   ,LN,LNSEA,STD,"$975,000 ",$395.22 ,"5/3,0,0,0",2467/A,1987/ASR,"0.452/19,690",12-Dec,Y,Y,2.5,9/7/2018,CRMLSM
1,PW18192461,S,SFR/D,22672,Dunkenfield CIR  ,LF,LS,STD,"$615,000 ",$418.08 ,"4/1,1,0,0",1471/A,1972/ASR,"0.1134/4,940",Jun-92,N,Y,2.5,9/11/2018,CRMLSM
1,OC18192843,S,CONDO/A,34300,Lantern Bay DR   #74,DP,LT,STD,"$1,600,000 ",$649.61 ,"2/2,0,0,0",2463/OTH,1983/ASR,0/0,2-Feb,Y,N,2.5,9/7/2018,CRMLSM
1,OC18194117,S,COOP/A,243,Calle Aragon    #A,LAGW,LW,STD,"$255,000 ",$271.28 ,"2/1,0,0,0",940/E,1968/EST,,4-Apr,Y,N,3,9/13/2018,CRMLSM
1,OC18192874,S,SFR/D,31095,Via Santo Tomas   ,SJ,MA,STD,"$586,500 ",$496.19 ,"2/2,0,0,0",1182/A,1973/BLD,"0.0753/3,280",0/0,N,N,2.5,8/6/2018,CRMLSM
1,OC18191637,S,CONDO/A,23232,Coso   ,MV,MC,STD,"$539,000 ",$357.90 ,"2/2,0,0,0",1506/A,1980/PUB,"0.03/1,307",3-Mar,Y,N,2.5,8/29/2018,CRMLSM
1,FR18193042,S,SFR/D,37194,Avenue 13   ,MDRA,MD636,STD,"$506,500 ",$199.57 ,"4/2,0,0,0",2538/A,2006/PUB,"2.4959/108,723",5-May,Y,Y,3,9/4/2018,CRMLSM
1,MD18192139,S,SFR/D,27248,San Jose AVE  ,MDRA,MD637,STD,"$200,000 ",$146.95 ,"3/2,0,0,0",1361/P,1979/PUB,"0.1655/7,210",15/15,Y,N,2.5,9/17/2018,CRMLSM
1,SR18192178,S,SFR/D,15434,Romar ST  ,MH,MHL,STD,"$475,000 ",$458.49 ,"3/2,0,0,0",1036/A,1924/ASR,"0.1521/6,624",9-Sep,N,N,2.5,9/7/2018,CRIS
1,180044288,S,CONDO/A,917,Torrance    #7,SD,MIH,,"$380,000 ",$361.22 ,"2/2,0,0,0",1052/A,1982,,3-Mar,,,2.5,8/13/2018,SAND
1,FR18193768,S,SFR/D,2366,Harris RD  ,MARP,MP2,STD,"$334,000 ",$142.49 ,"4/2,0,0,0",2344/A,1967/ASR,"11.68/508,781",1/174,Y,N,3,8/29/2018,CRMLSM
1,SR18193367,S,SFR/D,28114,Windy WAY  ,CAST,NCAS,STD,"$540,000 ",$409.40 ,"3/2,0,0,0",1319/A,1985/ASR,"0.1675/7,295",6-Jun,Y,N,2.5,9/4/2018,CRIS
1,18374482,S,SFR/D,11357,DELANO ST  ,NHLW,NHO,PRO,"$525,000 ",$439.70 ,"3/1,0,0,0",1194/,1940,"0.1839/8,012",14/14,,N,2.5,9/14/2018,CLAW
1,18373656,S,SFR/A,16710,MAYALL ST  ,NOH,NOH,STD,"$608,000 ",$380.48 ,"3/3,0,0,0",1598/,1958,"0.1728/7,528",8-Aug,,Y,2.5,8/31/2018,CLAW
1,SR18191320,S,SFR/D,27950,Skycrest CIR  ,VAL,NPRK,STD,"$635,000 ",$360.18 ,"4/3,0,0,0",1763/A,1994/ASR,"0.1065/4,639",5-May,N,N,2.5,9/12/2018,CRIS
1,DW18192567,S,TWNHS/A,90,Monroe   ,IR,NW,STD,"$475,000 ",$427.16 ,"2/2,0,1,0",1112/A,1985/ASR,,30/30,N,N,2.5,9/14/2018,CRMLSM
1,OC18194641,S,CONDO/A,218,Monroe    #111,IR,NW,STD,"$557,000 ",$500.90 ,"2/2,0,1,0",1112/A,1985/ASR,,6-Jun,Y,N,2.5,9/4/2018,CRMLSM
1,OC18193146,S,CONDO/A,5080,Tranquil WAY   #104,OCE,OCE,STD,"$390,000 ",$284.26 ,"3/3,0,0,0",1372/A,2010/ASR,"0.3037/13,230",4-Apr,Y,N,2,9/4/2018,CRMLSM
1,NS18194167,S,SFR/D,1491,24th ST  ,OCNO,OCNO,STD,"$575,000 ",$324.31 ,"4/2,0,0,0",1773/A,2002/PUB,"0.14/6,098",8-Aug,Y,N,2.5,9/14/2018,CRMLSM
1,SB18193171,S,TWNHS/A,28458,Yosemite DR  ,LF,PH,STD,"$491,000 ",$390.92 ,"3/3,0,0,0",1256/A,1990/ASR,"0.0331/1,442",Apr-66,Y,N,2.5,9/6/2018,CRMLSM
1,18373230,S,SFR/D,4335,ARLINGTON AVE  ,LA,PHHT,STD,"$555,000 ",$374.24 ,"3/2,0,0,0",1483/,1939,"0.1492/6,500",Oct-61,N,N,3,9/4/2018,CLAW
1,SR18193342,S,COMRES/D,37464,10th ST  E,PDL,PLM,STD,"$82,500 ",$128.11 ,0/,644/A,1915/ASR,"0.1334/5,811",1-Jan,Y,N,3,9/7/2018,CRIS
1,SR18192096,S,SFR/D,40107,Ronar ST  ,PDL,PLM,STD,"$197,000 ",$149.24 ,"3/2,0,0,0",1320/A,1986/ASR,"0.5395/23,501",19/19,N,N,2.5,9/4/2018,CRIS
1,SR18194644,S,TWNHS/A,39225,10th ST  W #E,PDL,PLM,STD,"$225,000 ",$179.71 ,"2/3,0,0,0",1252/A,1993/ASR,"2.2624/98,552",3-Mar,Y,N,2.5,9/12/2018,CRIS
1,SR18194344,S,TWNHS/A,28444,Casselman LN   #357,SAU,PLUM,STD,"$421,500 ",$292.71 ,"2/3,0,0,0",1440/A,2005/ASR,"1.5254/66,446",0/0,Y,N,2.5,8/16/2018,CRIS
1,SR18193269,S,TWNHS/D,20304,Pienza LN  ,PORA,PORA,STD,"$585,000 ",$466.88 ,"2/2,0,1,0",1253/A,2012/ASR,"0.0344/1,500",5-May,Y,N,2.5,9/12/2018,CRIS
1,OC18192254,S,SFR/D,2065,Wood Duck LN  ,PSOR,PRNW,STD,"$410,000 ",$265.89 ,"3/2,0,0,0",1542/A,1988/ASR,"0.2376/10,350",1-Jan,Y,N,2.5,9/11/2018,CRMLSM
1,NS18191855,S,SFR/A,786,Angus ST  ,PSOR,PRIC,STD,"$680,000 ",$210.79 ,"5/3,0,1,0",3226/E,2002/ASR,"0.2174/9,470",9-Sep,Y,N,2.5,9/14/2018,CRMLSM
1,180044559,S,MANL/D,16642,Adrienne Way   ,RAM,RAM,,"$475,900 ",$283.27 ,"3/2,0,0,0",1680/P,1981,,91/91,,N,2.5,8/10/2018,SAND
1,SR18193412,S ,CONDO/A,20322,Rue Crevier    #628,CANC,RBGL,STD,"$325,000 ",$357.14 ,"2/2,0,0,0",910/A,1986/ASR,"12.2282/532,660",15/15,Y,N,2.5,9/10/2018,CRIS
1,DW18191640,S,SFR/D,9946,Sadie ST  ,SAN,SAN,STD,"$518,000 ",$411.11 ,"3/2,0,0,0",1260/A,1971/ASR,"0.1676/7,300",8-Aug,Y,N,2.5,9/12/2018,CRMLSM
1,OC18194792,S,SFR/D,1212,Vista Cayenta   ,SC,SE,STD,"$1,450,000 ",$544.91 ,"4/2,0,1,0",2661/A,1974/ASR,"0.2066/9,000",9-Sep,Y,Y,2.5,9/13/2018,CRMLSM
1,SP18192224,S,CONDO/A,1750,Prefumo Canyon RD   #92,SLO,SLO,STD,"$348,000 ",$404.65 ,"2/1,0,0,0",860/A,1973/ASR,0.0197/860,5-May,Y,N,2.5,9/5/2018,CRMLSM
1,SC18192179,S,SFR/D,2287,Bushnell ST  ,SLO,SLO,STD,"$680,000 ",$472.22 ,"3/2,0,1,0",1440/A,1997/PUB,"0.1176/5,122",8-Aug,Y,N,2.5,9/17/2018,CRMLSM
1,PI18192043,S,SFR/D,460,Wilson CT  ,SMIA,SMIA,STD,"$409,900 ",$308.20 ,"3/1,1,0,0",1330/A,1983/PUB,"0.19/8,276",3-Mar,Y,N,2.5,9/7/2018,CRMLSM
1,PI18194538,S,CONDO/A,610,Sunrise DR   #3G,SMIA,SMSW,STD,"$294,000 ",$260.64 ,"3/2,0,0,0",1128/A,2005/PUB,"0.0255/1,110",Mar-62,N,N,2.5,8/30/2018,CRMLSM
1,18374024,S,SFR/D,15425,LA MAIDA ST  ,SO,SO,STD,"$700,000 ",$810.19 ,"2/1,0,0,0",864/,1947,"0.1395/6,075",34/34,N,N,2.5,8/10/2018,CLAW
1,18371444,S,SFR/A,3524,CAMINO DE LA CUMBRE   ,SO,SO,STD,"$1,447,950 ",$975.05 ,"3/2,0,0,0",1485/,1954/ASR,"0.2138/9,314",7-Jul,Y,N,2.5,9/7/2018,CLAW
1,180044446,S,SFR/D,520 N,Cedros   ,SOL,SOL,,"$1,425,000 ","$1,145.50 ","3/1,0,1,0",1244/P,1957,"10,359",0/0,,,2.5,8/16/2018,SAND
1,218010102,S,SFR/D,11647,Sunshine TER  ,STUD,STUD,STD,"$735,000 ",$688.20 ,"2/1,0,0,0",1068/P,1939/SEE,"0.11/4,580",7-Jul,,,2.5,8/29/2018,VCRDS
1,SR18191694,S,TWNHS/A,4118,Orontes WAY   #F,SIM,SVC,STD,"$550,000 ",$315.01 ,"4/3,0,0,0",1746/A,2005/ASR,0.0217/947,8-Aug,N,N,2.5,9/14/2018,CRIS
1,218010053,S,SFR/D,2288,Grafton ST  ,SIM,SVC,STD,"$575,000 ",$348.27 ,"3/1,1,0,0",1651/P,1964/ASR,"0.15/6,500",15/15,,N,2.5,9/12/2018,VCRDS
1,OC18191938,S,CONDO/A,257,Avenida Lobeiro    #F,SC,SW,STD,"$1,885,000 ","$1,089.60 ","3/2,0,0,0",1730/D,1983/ASR,0/0,3-Mar,Y,N,2.5,8/31/2018,CRMLSM
1,PW18191993,S,SFR/D,20442,Pine RD  ,TC,TC,STD,"$500,000 ",$506.59 ,"1/1,1,0,0",987/E,2002/ASR,"0.1124/4,898",6-Jun,Y,N,3,8/31/2018,CRMLSM
1,218010009,S,SFR/D,602,Brossard DR  ,TO,TOE,STD,"$555,000 ",$420.45 ,"3/2,0,1,0",1320/P,1965/SEE,"0.1/4,272",15/15,,,2.5,8/30/2018,VCRDS
1,218010145,S,SFR/D,3178,Rikkard DR  ,TO,TOE,STD,"$792,000 ",$397.99 ,"3/2,0,1,0",1990/P,1985/ASR,"0.24/10,391",31/31,,,2.5,9/11/2018,VCRDS
1,218010125,S,CONDO/A,286,Oakleaf DR   #22,TO,TOW,STD,"$275,000 ",$390.62 ,"1/1,0,0,0",704/P,1974/ASR,"0.05/2,178",14/14,Y,N,2.5,9/5/2018,VCRDS
1,218010001,S,CONDO/A,493,Serento CIR  ,TO,TOW,STD,"$440,000 ",$371.31 ,"3/1,0,1,0",1185/P,1972/ASR,"0.07/3,049",9-Sep,,N,2.5,9/14/2018,VCRDS
1,18373750,S,CONDO,80,CLOUDS   ,IR,TRG,STD,"$848,800 ",$682.32 ,"2/2,0,1,0",1244/,2004,0,8-Aug,,Y,3,9/11/2018,CLAW
1,SR18193671,S,CONDO/A,10240,Camarillo ST   #112,TUL,TUL,STD,"$415,000 ",$546.05 ,"1/1,0,0,0",760/A,1965/ASR,"1.0896/47,461",12-Dec,N,Y,2.5,9/13/2018,CRIS
1,OC18193683,S,CONDO/A,11,Auburn Aisle    #126,IR,UT,STD,"$610,000 ",$599.80 ,"2/2,0,0,0",1017/A,1988/ASR,,4-Apr,Y,N,2.5,9/4/2018,CRMLSM
1,218010062,S,SFR/D,152,Baldwin RD  ,OJAI,VC11,STD,"$695,000 ",$409.31 ,"3/2,0,0,0",1698/P,1955/ASR,"0.74/32,116",20/232,Y,,2.5,9/10/2018,VCRDS
1,18373452,S,SFR/D,6322,FREMONT ST  ,VENT,VC26,STD,"$654,000 ",$407.73 ,"3/1,1,0,0",1604/,1977,"0.1607/7,000",0/0,Y,N,3,9/4/2018,CLAW
1,218009955,S,TWNHS/A,790,Island View CIR  ,PHUE,VC32,STD,"$401,000 ",$326.81 ,"2/2,0,0,0",1227/P,1986/ASR,"0.04/1,750",27/27,Y,N,2.5,9/13/2018,VCRDS
1,218010105,S,SFR/D,108,Eagle Rock AVE  ,OXN,VC32,STD,"$769,500 ",$947.66 ,"2/0,1,0,0",812/P,1950/ASR,"0.06/2,450",34/34,,,2.38,9/13/2018,VCRDS
1,218010040,S,CONDO/A,638,Hemlock ST  ,PHUE,VC33,STD,"$255,000 ",$297.90 ,"2/1,0,0,0",856/P,1971/ASR,"0.04/1,742",4-Apr,,N,3,8/27/2018,VCRDS
1,SR18193157,S,TWNHS/A,2724,Riverpark BLVD  ,OXN,VC36,STD,"$413,000 ",$309.13 ,"3/2,0,1,0",1336/A,2009/ASR,0.0211/919,5-May,Y,N,2.5,9/12/2018,CRIS
1,218010036,S,SFR/D,1391,Brookhaven AVE  ,CAM,VC41,STD,"$675,000 ",$294.37 ,"4/2,0,1,0",2293/P,1981/ASR,"0.17/7,330",30/30,,,2.5,9/13/2018,VCRDS
1,218010126,S,SFR/D,353,Anacapa Island DR  ,CAM,VC45,STD,"$514,460 ",$222.52 ,"4/3,0,1,0",2312/P,2002/ASR,"0.0807/3,517",0/0,,N,0,8/10/2018,VCRDS
1,218009995,S,SFR/A,31210,Village 31   ,CAM,VC45,STD,"$560,000 ",$275.45 ,"2/1,1,0,0",2033/P,1979/ASR,"0.07/3,049",34/34,,,2,9/12/2018,VCRDS
1,CV18194023,S,SFR/D,16102,Tawney Ridge LN  ,VTVL,VIC,STD,"$200,000 ",$190.48 ,"3/2,0,0,0",1050/A,1984/ASR,"0.2296/10,000",5-May,Y,N,2.5,9/14/2018,CRMLSM
1,PW18191864,S,SFR/D,13624,Breckenridge LN  ,VTVL,VIC,"REO,AUC","$250,950 ",$124.29 ,"4/3,0,0,0",2019/A,2006/ASR,"0.2613/11,381",14/14,N,N,3*,9/11/2018,CRMLSM
1,EV18191839,S,SFR/D,18236,Deauville DR  ,VTVL,VIC,STD,"$264,000 ",$146.10 ,"3/2,0,0,0",1807/A,1987/ASR,"0.1823/7,940",4-Apr,Y,N,2,9/7/2018,CRMLSM
1,TR18192319,S,SFR/D,12584,Casa Bonita PL  ,VTVL,VIC,STD,"$300,000 ",$80.39 ,"7/4,0,0,0",3732/A,2007/SLR,"0.1505/6,554",Jun-98,Y,N,2,9/7/2018,CRMLSM
1,OC18191503,S,CONDO/A,116,Clearbrook   ,IR,WB,STD,"$475,000 ",$489.69 ,"2/2,0,0,0",970/B,1980/ASR,,9-Sep,Y,N,2.5,9/11/2018,CRMLSM
1,SR18193373,S,CONDO/A,20134,Leadwell ST   #303,WIN,WIN,STD,"$307,000 ",$347.29 ,"2/2,0,0,0",884/A,1971/ASR,"4.942/215,272",18/18,Y,N,2.5,9/13/2018,CRIS
1,SR18193336,S,SFR/D,20261,Runnymede ST  ,WIN,WIN,STD,"$560,000 ",$250.78 ,"3/2,0,0,0",2233/A,1965/ASR,"0.1668/7,266",12-Dec,N,N,2.5,9/12/2018,CRIS
1,18371158,S,CONDO,12030,ROCHESTER AVE   #104,LA,WLA,STD,"$595,000 ",$700.00 ,"1/1,0,0,0",850/,1972,"0.4697/20,460",10-Oct,,N,2.5,9/14/2018,CLAW
1,FR18194262,S,SFR/D,46881,Morning Sky   ,COAR,YG20,STD,"$465,000 ",$195.54 ,"3/2,0,0,0",2378/A,2006/ASR,"4.58/199,505",64/64,Y,N,2.25,3/29/2018,CRMLSM
1,ML81718386,S,CONDO,182,Kern ST   #43,SLNA,699,,"$219,000 ",$204.10 ,"2/2,0,0,0",1073/A,1979,0.02/987,3-Mar,,,2.5,9/11/2018,MLSL
1,DW18192756,S,SFR/D,16111 S,Pannes AVE  ,CMP,699,"NOD,SPAY","$295,000 ",$286.96 ,"2/1,0,0,0",1028/A,1930/ASR,"0.1253/5,459",6-Jun,N,N,2,9/10/2018,CRMLSM
1,818003972,S,SFR/D,451,Las Floras TER  ,SD,699,STD,"$322,500 ",$166.07 ,"4/1,1,0,0",1942/P,1938/SEE,"0.14/6,300",6-Jun,,,2.5,8/31/2018,PFAR
1,IV18194493,S,CONDO/A,14855,Campus Park DR   #C,MPK,699,STD,"$340,000 ",$287.65 ,"2/2,0,1,0",1182/A,1986/ASR,"0.0448/1,950",0/24,Y,N,3,9/6/2018,CRMLSM
1,180043802,S,SFR/D,2563,Roseview Place   ,SD,699,,"$366,000 ",$279.82 ,"2/1,0,0,0",1308/A,1965,,1-Jan,,,0,8/3/2018,SAND
1,OC18193086,S,CONDO/A,12109,Sylvan River    #123,FV,699,STD,"$382,500 ",$417.58 ,"2/1,0,0,1",916/A,1983/ASR,,9-Sep,N,N,2.5,9/4/2018,CRMLSM
1,ML81718222,S,CONDO,124,Kings HWY  ,OA,699,,"$395,000 ",$606.76 ,"1/1,0,0,0",651/A,1971,0.01/697,13/13,,Y,2.5,8/31/2018,MLSL
1,ML81718232,S,SFR/D,2617,Kelley AVE  ,SPAB,699,,"$435,000 ",$532.44 ,"2/1,0,0,0",817/A,1943,"0.11/5,200",14/14,,,2.5,9/14/2018,MLSL
1,ML81718432,S,SFR/D,1537,Yolo CIR  ,SLNA,699,,"$450,000 ",$323.74 ,"4/2,0,0,0",1390/A,1965,"0.18/7,841",0/0,,,2,9/6/2018,MLSL
1,ML81718177,S,SFR/D,722,Sloat CIR  ,SLNA,699,,"$471,900 ",$425.14 ,"3/2,0,0,0",1110/A,1980,"0.16/7,155",21/21,,,2,9/14/2018,MLSL
1,ML81718350,S,SFR/D,38,San Carlos DR  ,SLNA,699,,"$492,270 ",$359.85 ,"2/1,0,0,0",1368/A,1952,"0.13/6,000",2-Feb,,,2.5,9/12/2018,MLSL
1,ML81717955,S,SFR/D,517,Suncrest WAY  ,OA,699,,"$502,500 ",$469.63 ,"2/2,0,0,0",1070/A,1985,"0.08/3,746",7-Jul,,,2.5,8/28/2018,MLSL
1,ML81718064,S,SFR/D,1986,Gladstone WAY  ,SLNA,699,,"$540,000 ",$220.68 ,"4/3,0,0,0",2447/A,2000,"0.15/6,590",1-Jan,,,3,8/24/2018,MLSL
1,ML81718011,S,CONDO,7153,Shelter Creek LN  ,SNBR,699,,"$565,000 ",$830.88 ,"1/1,0,0,0",680/A,1972,"38.55/1,679,615",10-Oct,,Y,2.5,9/11/2018,MLSL
1,ML81718123,S,CONDO,577,Groth DR  ,SJOS,699,,"$605,000 ",$434.63 ,"4/2,0,1,0",1392/A,1982,0.01/732,6-Jun,,,2.5,9/6/2018,MLSL
1,ML81718380,S,CONDO,38628,Country   ,FREM,699,,"$605,000 ",$651.94 ,"2/2,0,0,0",928/A,1979,"1.52/66,383",16/16,,Y,2.5,9/17/2018,MLSL
1,ML81717953,S,SFR/D,3107,Fehring PL  ,OA,699,,"$630,000 ",$354.73 ,"3/2,0,0,0",1776/G,1975,"0.15/6,938",8-Aug,,,3,9/14/2018,MLSL
1,ML81718459,S,SFR/D,27360,Bavella WAY  ,SLNA,699,,"$647,500 ",$402.67 ,"3/2,0,1,0",1608/G,2001,"0.09/4,262",11-Nov,,Y,3,9/7/2018,MLSL
1,ML81718370,S,SFR/D,1179,Welburn AVE  ,GILR,699,,"$650,000 ",$519.17 ,"3/2,0,0,0",1252/A,1968,"0.15/6,857",7-Jul,,,2.5,8/31/2018,MLSL
1,ML81718488,S,SFR/D,27758,Tampa AVE  ,HAYW,699,,"$670,000 ",$410.29 ,"4/2,0,0,0",1633/G,1954,"0.11/5,000",3-Mar,,,2.5,9/12/2018,MLSL
1,ML81718290,S,CONDO,38908,Cherry Glen   ,FREM,699,,"$687,500 ",$818.45 ,"2/2,0,0,0",840/A,1987,"0.52/22,718",8-Aug,,Y,2.5,9/10/2018,MLSL
1,ML81718313,S,SFR/D,8407,Wayland LN  ,GILR,699,,"$698,000 ",$530.80 ,"3/2,0,0,0",1315/A,1962,"0.17/7,569",8-Aug,,,2.5,9/14/2018,MLSL
1,ML81717297,S,SFR/D,25,Kingfisher DR  ,WATS,699,,"$705,000 ",$283.47 ,"5/3,0,0,0",2487/A,2003,"0.11/4,879",10-Oct,,,3,9/12/2018,MLSL
1,ML81718355,S,CONDO,1287,Marcello DR  ,SJOS,699,,"$710,000 ",$501.77 ,"1/1,0,1,0",1415/A,2006,,28/28,,,2.5,9/17/2018,MLSL
1,218010035,S,SFR/D,16,Stockton AVE  ,VENT,699,STD,"$719,000 ",$322.42 ,"4/3,0,0,0",2230/P,1995/ASR,"0.15/6,521",23/23,,,2.5,9/14/2018,VCRDS
1,ML81718202,S,TWNHS,16772,San Luis WAY  ,MORH,699,,"$720,000 ",$372.67 ,"3/2,0,1,0",1932/A,1996,"0.05/2,561",1-Jan,,Y,2.5,9/7/2018,MLSL
1,ML81718081,S,CONDO,3128,Loma Verde DR   #321,SJOS,699,,"$730,000 ",$798.69 ,"2/2,0,0,0",914/A,2007,0.02/997,8-Aug,,,2.5,9/6/2018,MLSL
1,ML81718291,S,SFR/D,291,Tierra Del Sol   ,HLST,699,,"$759,000 ",$309.80 ,"4/2,0,1,0",2450/G,1989,"0.54/23,322",8-Aug,,Y,2.5,9/13/2018,MLSL
1,ML81718525,S,CONDO,6209,Wehner WAY  ,SJOS,699,,"$765,000 ",$570.90 ,"2/2,0,0,0",1340/A,1974,"0.04/1,947",5-May,,,2,9/12/2018,MLSL
1,ML81718326,S,SFR/D,2673,Paganini AVE  ,SJOS,699,,"$800,000 ",$714.29 ,"3/1,0,1,0",1120/G,1961,"0.15/6,531",13/13,,,2.5,9/14/2018,MLSL
1,ML81717957,S,SFR/D,364,19th ST  ,SJOS,699,,"$818,000 ",$912.95 ,"2/1,0,0,0",896/A,1901,"0.14/6,250",8-Aug,,,2.5,9/5/2018,MLSL
1,ML81718027,S,TWNHS,110,Morrow CT  ,SJOS,699,,"$820,000 ",$559.35 ,"3/2,0,1,0",1466/A,1979,"0.04/1,883",7-Jul,,Y,2.5,9/10/2018,MLSL
1,ML81718005,S,SFR/D,244,Moselle CT  ,SJOS,699,,"$825,000 ",$718.64 ,"3/1,0,0,0",1148/A,1970,"0.14/6,231",28-Jul,,,2.5,8/31/2018,MLSL
1,ML81718267,S,CONDO,43,Torregata LOOP  ,SJOS,699,,"$826,000 ",$971.76 ,"2/2,0,0,0",850/A,1993,0.02/950,7-Jul,,Y,2.5,9/7/2018,MLSL
1,ML81718457,S,SFR/D,3197,Bourgeois WAY  ,SJOS,699,,"$830,000 ",$680.33 ,"4/2,0,0,0",1220/G,1976,"0.14/6,136",13/13,,,2.5,9/14/2018,MLSL
1,ML81718047,S,SFR/D,565,Bethany   ,STCZ,699,,"$832,000 ","$1,046.54 ","2/1,0,0,0",795/A,1970,"0.05/2,352",8-Aug,,,2.5,9/6/2018,MLSL
1,ML81718128,S,SFR/D,775,Gridley ST  ,SJOS,699,,"$852,000 ",$792.56 ,"3/2,0,0,0",1075/A,1954,"0.11/5,100",7-Jul,,,2.5,9/10/2018,MLSL
1,ML81718071,S,SFR/D,1475,Blackwing WAY  ,GILR,699,,"$865,000 ",$390.52 ,"4/2,0,1,0",2215/A,1989,"0.14/6,367",10-Oct,,,2.5,9/10/2018,MLSL
1,ML81718139,S,SFR/D,382,Jerome ST  ,SJOS,699,,"$875,000 ",$892.86 ,"3/2,0,0,0",980/A,1908,"0.12/5,351",6-Jun,,N,2.5,9/11/2018,MLSL
1,ML81718029,S,CONDO,5078,Pine Tree TER  ,CMPB,699,,"$875,000 ",$951.09 ,"2/1,0,0,0",920/A,1973,"0.04/1,768",5-May,,Y,2.5,9/6/2018,MLSL
1,ML81718167,S,CONDO,1400,El Camino Real    #308,SSFO,699,,"$900,000 ",$715.99 ,"2/2,0,0,0",1257/A,1995,"2.94/128,362",6-Jun,,,2.5,9/13/2018,MLSL
